-7.7579462,110.3350799
-7.800931,110.348678
-7.781643,110.352064
-7.708,110.64975
-7.760685,110.369272
-7.671326,110.690696
-7.752477,110.634844
-7.724538,110.583937
-7.806453,110.339763
-7.743619,110.515758
-7.810622,110.387183
